37.0000,0.0000,0.0000,0.0000,0.8557,1.0916,4.7635,0.4939,0.0234,1.0007,0.1485,0.7396,1.5353,0.0551,0.5521,0.2122,0.1219,0.2524,0.0173
38.0000,0.0000,0.0000,0.0000,1.1274,0.9279,4.0490,0.4198,0.0199,1.0506,0.1262,0.6286,1.3050,0.0468,0.5693,0.1804,0.1036,0.2145,0.0147
39.0000,0.0000,0.0000,3.0000,1.3583,0.7887,3.4416,0.3569,0.0169,1.0930,0.1073,0.5343,1.1093,0.0398,0.4839,0.1533,0.0881,1.3823,0.0125
40.0000,3.0000,0.0000,0.0000,1.1545,0.6704,2.9254,3.3033,0.0144,1.1291,0.0912,0.4542,0.9429,0.0338,0.5113,0.1303,0.0749,1.1750,0.0106
41.0000,0.0000,0.0000,0.0000,1.3813,0.5698,2.4866,2.8078,0.0122,1.1597,0.0775,0.3861,0.8015,0.0288,0.5346,0.1108,0.0636,0.9987,0.0091
42.0000,2.0000,1.0000,0.0000,1.1741,0.4844,3.7136,2.3867,0.0104,0.9857,0.6659,0.3281,0.6812,0.0244,0.5544,0.0941,0.0541,0.8489,0.0077
43.0000,0.0000,0.0000,0.0000,1.3980,0.4117,3.1565,2.0287,0.0088,1.0379,0.5660,0.2789,0.5791,0.0208,0.5713,0.0800,0.0460,0.7216,0.0065
44.0000,1.0000,2.0000,0.0000,1.1883,1.1499,2.6831,1.7244,0.0075,0.8822,0.4811,1.4371,0.4922,0.0177,0.5856,0.0680,0.0391,0.6134,0.0056
45.0000,0.0000,0.0000,0.0000,1.4101,0.9775,2.2806,1.4657,0.0064,0.9499,0.4089,1.2215,0.4184,0.0150,0.5977,0.0578,0.0332,0.5213,0.0047
46.0000,0.0000,0.0000,0.0000,1.5986,0.8308,1.9385,1.2458,0.0054,1.0074,0.3476,1.0383,0.3556,0.0128,0.6081,0.0491,0.0282,0.4431,0.0040
47.0000,0.0000,0.0000,0.0000,1.7588,0.7062,1.6477,1.0590,0.0046,1.0563,0.2955,0.8825,0.3023,0.0108,0.6169,0.0418,0.0240,0.3767,0.0034
48.0000,0.0000,0.0000,0.0000,1.8950,0.6003,1.4006,0.9001,0.0039,1.0978,0.2511,0.7502,0.2569,0.0092,0.6243,0.0355,0.0204,0.3202,0.0029
